x1,x2,class label
0.7813059935422636,1.062983772073353,0
-1.060523847336408,-1.0955499996814952,0
0.6321253589114496,0.6740281575632703,0
-1.4247121071777453,0.5352029348696286,1
1.383160687312169,1.368509769346175,0
0.9454882801858628,-0.049414190613787885,1
0.9071847956199112,-1.024796266169805,1
-0.9775608440170122,1.2095844156506257,1
1.3448815052898297,0.5307284651833483,0
1.2794368528556557,0.9592831484033915,0
-0.8571163867454761,-0.8728766354598072,0
0.9563649003753113,-1.3036108957882326,1
-0.6998147289874339,-1.0417976454365725,0
-0.43436958478926,0.917675178188759,1
-0.4427469473430252,-1.4614165427791346,0
0.5018481467028711,1.21390413578593,0
-1.0625616729105598,-2.0263993237880324,0
1.276296666605733,-0.7594932573014458,1
-2.0235498822735885,1.250516079238175,1
-1.1205814403698324,0.5238864585858407,1
-1.0902972679103282,0.6105447730843874,1
-1.0382517154008803,0.9241315557811305,1
-0.6329881656938112,1.016406376149588,1
-0.6317607586496516,0.6428600469696454,1
0.826735252855808,-1.0035183082623187,1
1.0487932331557412,-0.5422159791886876,1
0.7806465506427813,-1.2019248037048587,1
1.155596943707103,1.265664971651976,0
0.5468798251792087,1.1773420691062157,0
1.292693324711627,-0.6267162121262522,1
0.7659900001367103,0.8242334828052511,0
-0.8349900813879935,-0.7872372506079165,0
-1.4724818968400686,-1.5607724240731318,0
0.8137657287028192,0.9477621438549008,0
-0.5718296799612888,-0.9211164664913091,0
1.0323862288391652,0.5625935449832588,0
-0.71949198426255,1.0756991196828736,1
0.7799292922456206,1.3758752269407555,0
0.6723200909171319,0.8722179839989146,0
-1.6987339546873883,1.4430208704427052,1
1.1341347415950727,-0.5806282952022248,1
0.9247044963517047,-0.9040129077437163,1
-1.0912351697108318,-0.9877907572481892,0
0.7362037580496782,-1.3431036728710215,1
-1.7907319084024294,-0.9007696894530384,0
1.1241942656180015,-0.7530971295509391,1
-1.0194581302220747,-1.1687578481153538,0
-0.7487722287617408,1.2803975864211752,1
0.7448996308872472,1.635429758483137,0
0.6335978357239157,-0.8198466041381478,1
-0.2672276461701196,1.2039554862173458,1
0.9651509819947908,-0.768225192986879,1
0.6142811979043002,-0.23915612264220112,1
-1.1614098712563492,-0.8436949900204538,0
-0.5335557564773822,0.9875819657739164,1
-0.8374510375338721,0.9558546381483138,1
1.063421610540308,-0.368147167909197,1
1.618500663982209,1.259732287432295,0
0.5208911504528699,-0.9195898276863576,1
1.017297225388624,-1.0439789407374438,1
0.6504812390152527,-0.8576912705777001,1
0.8712016751340054,-0.5231371376118508,1
1.0573976656552606,-0.6647678712028865,1
-0.3236352280750191,0.7210032271655243,1
-1.0121782680062938,0.7993857961460038,1
1.2480524637109824,0.6547143744226231,0
-0.8605359618036672,1.3094797714308755,1
0.32361720298287316,-1.1774152731449536,1
0.459636782621324,1.2829872928485506,0
0.785782665528001,0.8161771761201285,0
-1.160854690418603,-1.0969967285445847,0
-1.0376512346141629,0.6660418424714266,1
0.6557036128196789,1.4935485469759968,0
-1.2066754041746157,-0.9487551178344364,0
-0.6131495436565861,1.12212793744,1
-0.78664415042852,-0.6817897403646818,0
0.17889893473536647,1.684970607061739,0
-0.8309359748948544,-0.12557192242890441,0
0.5333969468017946,1.3142089332834437,0
-0.917111152640894,0.6457063947806837,1
-1.2142504683034325,-1.07868101285736,0
-0.6941865762377388,-0.5794969314826999,0
-1.0908035766122663,-1.7163297324082474,0
0.32679644875241803,1.0970213791686672,0
0.4897807589094453,0.7411051781169696,0
1.727692691697255,1.4177522928796995,0
-0.9424989303057096,-1.3921851156740905,0
1.0338164394906624,-0.7557503519121614,1
-1.1714704698970855,-0.9513559408032857,0
-1.0286196927906295,0.796822743802431,1
1.1285254852774065,-1.5756062058189984,1
0.694005749993161,1.1754475088380751,0
0.907597310176984,-1.0518401945221034,1
1.2396307157730428,0.8355749931044393,0
1.1958578973005773,-0.8991993598356147,1
1.4807261549734287,0.1673037625140909,0
1.050700825900583,-0.09114354349256139,1
0.8912642218720326,-0.901156879993239,1
0.6934182211884385,0.781316329532603,0
-1.4518523887371355,-0.6144638528710337,0
-0.9650135028938545,0.8273844354364162,1
0.8396956799628819,-1.230596312631852,1
-1.0402980895521023,0.6623252233884118,1
0.9132468095898831,0.8218358547226506,0
-0.8411103392682209,1.0401063910262036,1
0.5594035385443009,-0.29375420615256104,1
-0.5631135741837974,0.7742584643993151,1
-0.49471481425230757,1.0543349351113798,1
1.7796453858793517,0.5380390317447831,0
-1.048174956271411,-1.5016024579037837,0
0.07804762219059581,-0.9353698330079456,0
0.3890099708313575,-1.1591080859906107,1
-0.8343382420838531,-0.7431554395675181,0
-0.9308633550331028,-0.03431983292354866,0
-1.6384458424638935,-1.1504641710680774,0
0.8147035766000041,0.3119247399151989,0
-1.0900581022867937,-1.4283458437004746,0
-1.2621286961682971,-0.4518413979985028,0
0.8879984050420872,1.3016259357960147,0
1.418676140676506,-1.2623175662399555,1
-1.1352536924951302,0.762524546843009,1
1.0305984602696603,-0.38146195090884116,1
1.0389583754636675,1.4140293905891606,0
-1.5707667575969215,-0.7777451065960357,0
0.6139648413902277,-0.8998059047698059,1
-0.8464805347201027,1.1827909994583985,1
0.7311479300955186,-0.8989082381957771,1
1.2452437586271135,0.6881694540122827,0
0.7406085225369123,0.766338723211945,0
-0.31511364611476017,1.0658114605577613,1
0.9943430985279457,0.7796611399385207,0
-0.863207601223432,0.5683414874302841,1
-1.0253563071935134,0.2880578366793361,1
-1.2711241426977602,0.4321712475403908,1
-1.253256090479728,-1.0639906128312446,0
-1.1600831254325368,-1.9487302842803431,0
